id,created_at,text,likes,in reply to,retweeted 
243034512559321090,2012-09-04 17:15:17+00:00,The First Lady takes the stage at #DNC2012 tonight at 10:30pm ET. See the full Tuesday line-up here: http://t.co/22SbXjjy,60,,False
243018188038733824,2012-09-04 16:10:25+00:00,"RT @Obama2012: ""This is about our mothers and our sisters and our daughters. That's what this is about.""—Sen. @AmyKlobuchar at the Women ...",0,,False
243002531326869506,2012-09-04 15:08:12+00:00,"I have so many incredible memories from the 2008 @DemConvention, and I'm excited to be here in Charlotte. Let's get fired up! –mo",158,,False
242798875046461440,2012-09-04 01:38:58+00:00,Hugs are a necessary part of convention prep with @KalPenn: http://t.co/byMjyjXl,202,,False
242789202134188033,2012-09-04 01:00:31+00:00,"RT @helloross: Yes, this just happened. My Mom's gonna freak. cc: @enews @michelleobama http://t.co/100Ukmam",0,,False
242760347524681728,2012-09-03 23:05:51+00:00,"It’s an exciting week for #Obama2012—the Democratic Convention kicks off in Charlotte, NC tomorrow! Follow @DemConvention for the latest.",91,,False
242740008350539776,2012-09-03 21:45:02+00:00,"Craig Robinson, the First Lady’s brother, reflects on how far we’ve come since the Democratic Convention in 2004: http://t.co/tGX27wlK",101,,False
242704864487018496,2012-09-03 19:25:23+00:00,"It’s the beginning of a new school year, and @iVillage has a few tips straight from the First Mom: http://t.co/gGVfugSY",42,,False
242659735046864897,2012-09-03 16:26:03+00:00,"Tomorrow starts a new school year for a lot of families, ours included. Have a great first day everybody! –mo",156,,False
242358321603043331,2012-09-02 20:28:21+00:00,"If you could ask the First Lady one question, what would it be? She’ll be answering a couple during the @DemConvention this week!",43,,False
241712947829821440,2012-09-01 01:43:52+00:00,"Tonight's fundraising deadline is one of the most important we'll face together. If you’ve got Barack’s back, pitch in: http://t.co/swuJyyeO",47,,False
241655531905884162,2012-08-31 21:55:43+00:00,This week’s #FF goes to @LatinosForObama—your excitement is incredibly powerful. Keep up the great work!,60,,False
241623004398882816,2012-08-31 19:46:28+00:00,David and Rose had dinner with Barack and Michelle—a double date to remember: http://t.co/mhOzEIzl,43,,False
241606667471556608,2012-08-31 18:41:33+00:00,Today is deadline day—one of the last of this campaign. Pitch in $5 to help make sure we keep moving forward: http://t.co/5KZd9paI,27,,False
241329536397094913,2012-08-31 00:20:19+00:00,"""The day after the election, I’ll definitely be able to say I did all I could to make this happen!” –Mary, @OFA_SD: http://t.co/UxfsyHgq",56,,False
241231911958237184,2012-08-30 17:52:24+00:00,Are you the kind of person who can talk to anyone? Pick up the phone and make a difference in this election: http://t.co/kbcgogsB,40,,False
241192987395227649,2012-08-30 15:17:44+00:00,RT @OFA_NV: Natalie Portman shares why she joined #Women2012 http://t.co/XTlGJ5fT,0,,False
240925512346787840,2012-08-29 21:34:52+00:00,"Summer may be coming to a close, but this campaign is heating up. RT if you’re in for four more years. #Obama2012",215,,False
240875349167185920,2012-08-29 18:15:33+00:00,"If you’re a part of this campaign, you have a story or two to tell. This is the place to share it: http://t.co/oVXOZE6L",40,,False
240631576306782208,2012-08-29 02:06:53+00:00,The First Lady visits David Letterman on the @Late_Show tomorrow night—don’t forget to tune in!,66,,False
240529337911226370,2012-08-28 19:20:37+00:00,Hear the First Lady tell the story of her family’s move to the White House: http://t.co/ZaHlFosU,78,,False
240256308606017536,2012-08-28 01:15:42+00:00,Join @LatinosforObama to help President Obama work toward a future where all kids have equal opportunities: http://t.co/tN1yMNqO,58,,False
240241823937871872,2012-08-28 00:18:08+00:00,Powerful motivation: our children’s futures. Add your name as a Parent for Obama today. http://t.co/0aUq8Gn6,44,,False
240161275592716288,2012-08-27 18:58:04+00:00,"Ivan’s lesson to his daughter: “If you want change, you have to be a part of it.” http://t.co/owhrFKqq #ItTakesOne",51,,False
240142499136552960,2012-08-27 17:43:29+00:00,Getting fired up was a family affair in Milwaukee last week: http://t.co/WVtYW1Sk,87,,False
239752902263070721,2012-08-26 15:55:20+00:00,Today is Women’s Equality Day. I believe equal work deserves equal pay—are you with me? –mo,446,,False
239375462533574658,2012-08-25 14:55:32+00:00,"Rain or shine, it’s a great day to volunteer. Find an event in your neighborhood: http://t.co/tUdEXRV6",56,,False
239158111330500608,2012-08-25 00:31:52+00:00,For all the romantics out there: http://t.co/bbZiWvmu,2497,,False
239119719343460353,2012-08-24 21:59:18+00:00,Say you’re standing with #Obama2012 everywhere you go: http://t.co/kEkodcAy,63,,False
239098751174709248,2012-08-24 20:35:59+00:00,"When the First Lady comes to town, even the smallest supporters get a big boost: http://t.co/BJ935pR3",137,,False
239067325075169280,2012-08-24 18:31:06+00:00,High five Friday: http://t.co/t8aUHyMM,36,,False
238793020324073472,2012-08-24 00:21:07+00:00,Take an important step toward Election Day: Register to vote. http://t.co/RxWtpGzt,41,,False
238730053184262146,2012-08-23 20:10:54+00:00,The First Lady in Milwaukee today: “All of our kids are worthy. I want to give all of our kids that sense of limitless possibility.”,62,,False
238718824344596480,2012-08-23 19:26:17+00:00,"RT @OFA_WI: .@MichelleObama greets a full room of supporters - ""I want to thank all of you for the work you do day in and day out...""",0,,False
238687785500958720,2012-08-23 17:22:57+00:00,The First Lady is in the great state of Wisconsin today. Follow @OFA_WI for updates.,27,,False
238358383592345600,2012-08-22 19:34:01+00:00,RT @OFA_FL: Should be a great day with @MichelleObama in Ft. Lauderdale. We're excited! http://t.co/kk2BZord,0,,False
238346200493989888,2012-08-22 18:45:37+00:00,What’s your 2012 story? Add it here: http://t.co/RqDqZ14f,34,,False
238112142279184384,2012-08-22 03:15:33+00:00,Last chance: Enter now for a seat with Michelle at this year’s convention. http://t.co/NHc5jRR8,33,,False
238086961301188608,2012-08-22 01:35:29+00:00,Why Betsie gives: “Barack Obama knocks my socks off.” http://t.co/f0APcBZo,37,,False
238074831575322624,2012-08-22 00:47:17+00:00,Go VIP at the DNC—here’s your chance to meet Barack and Michelle in Charlotte next month: http://t.co/jDO9pDNt,25,,False
237998619142266880,2012-08-21 19:44:28+00:00,For our daughters and granddaughters: http://t.co/ERoBlRt4,190,,False
237938036544008192,2012-08-21 15:43:43+00:00,This is the time to join Women for Obama and the fight for fair pay: http://t.co/PqqiyPQg,41,,False
237933569169829889,2012-08-21 15:25:58+00:00,77 days until Election Day—and women still earn 77 cents for every dollar that men earn. Barack is fighting to change that. –mo,451,,False
237664668796194816,2012-08-20 21:37:27+00:00,"78 days to go—pick up the phone and make a difference in this election: http://t.co/jsr9xQt6, http://t.co/SdK66vgE",52,,False
237616456869761024,2012-08-20 18:25:53+00:00,RT if this sounds like what you want for your kids. http://t.co/IlCG82Zm,809,,False
237597935402119168,2012-08-20 17:12:16+00:00,You’ll sit with Michelle to watch President Obama accept the Democratic nomination—after you’ve met him in person. http://t.co/XDQmetZK,29,,False
237583416814616576,2012-08-20 16:14:35+00:00,"RT @letsmove: President Obama to young chefs at #KidsStateDinner: ""I could not be prouder of you, the young people"" http://t.co/OwuFHZc4",0,,False
236909560332435456,2012-08-18 19:36:55+00:00,"One volunteer shift could do a lot of good. http://t.co/ECRBJd5R, http://t.co/wkvFZh3j",65,,False
236820519868043264,2012-08-18 13:43:06+00:00,It’s been 92 years since women won the right to vote. We’ve come so far. Let’s keep moving forward. –mo,895,,False
236618840618967040,2012-08-18 00:21:42+00:00,Say you’re standing with #Obama2012 everywhere you go: http://t.co/hERNB7E2,44,,False
236595725461499905,2012-08-17 22:49:51+00:00,It’s Friday. Give Barack five: http://t.co/QXNoicdF,39,,False
236504829554462720,2012-08-17 16:48:40+00:00,Celebrating World Humanitarian Day means giving back.  Listen to a special message on how to help from @Beyonce: http://t.co/qWwEk7n8 – mo,102,,False
236234773159346176,2012-08-16 22:55:33+00:00,One person could make all the difference in this election—and it could be the person you bring in: http://t.co/xDP08Fcp,36,,False
236218151061291008,2012-08-16 21:49:30+00:00,"In case you missed it, the First Lady visited @JayLenoTonight with another special guest: http://t.co/uo7esY6k",33,,False
236176510946533376,2012-08-16 19:04:02+00:00,RT @BarackObama: You and a guest could score front-row seats—next to Michelle Obama—at the President’s DNC convention speech next month: ...,0,,False
235901066510745600,2012-08-16 00:49:31+00:00,It felt great to be back in Iowa with @BarackObama. @OFA_IA we are counting on you again in 2012! Thanks for your hard work. –mo,59,,False
235819955281604609,2012-08-15 19:27:13+00:00,.@JayLeno asked the First Lady what she's proudest of from @BarackObama's time in office. Here’s her answer: http://t.co/axfoaiqx,39,,False
235797112359632897,2012-08-15 17:56:27+00:00,"RT @Obama2012: “We can’t turn back now. We have come so far, but we have so much more to do.”—First Lady Michelle Obama",0,,False
235795889854238721,2012-08-15 17:51:35+00:00,"RT @Obama2012: .@MichelleObama: “At the end of the day, as president, all you have to guide you are your values and your vision and your ...",0,,False
235795498903154688,2012-08-15 17:50:02+00:00,RT @Obama2012: “Your President knows what it means when a family struggles. He knows what it means to want something better for your kid ...,0,,False
235795235496685568,2012-08-15 17:48:59+00:00,"RT @Obama2012: “Thank you for the kindness, generosity, and love you have shown our family consistently.”—First Lady Michelle Obama in Iowa",0,,False
235774304577540098,2012-08-15 16:25:49+00:00,The First Lady is joining @BarackObama in Iowa today to visit the amazing volunteers of @OFA_IA! Check back for updates.,23,,False
235548630914830336,2012-08-15 01:29:04+00:00,Highlight from @JayLenoTonight: The “kiss cam” story. http://t.co/OJPGk5De,157,,False
235536712384786432,2012-08-15 00:41:42+00:00,This campaign is growing one supporter at a time—start your own grassroots fundraising page: http://t.co/ZRa34Phh,25,,False
235516133179023362,2012-08-14 23:19:56+00:00,The First Lady visited @JayLenoTonight yesterday with Olympian @GabrielleDoug. You’re not going to want to miss this: http://t.co/uo7esY6k,164,,False
235498898792271872,2012-08-14 22:11:27+00:00,"From Diana in Texas: ""Thank you from the bottom of my heart for giving my dad a chance to fight for his life."" http://t.co/gN5Xn53a",31,,False
235442593880756224,2012-08-14 18:27:43+00:00,"Stand with @BarackObama and @PPact, and hear @ElizabethBanks inspiring message: http://t.co/lmPkuC5f",28,,False
235158048598020096,2012-08-13 23:37:03+00:00,"That one conversation you have could be the one that puts @BarackObama over the top: http://t.co/71WHsVle, http://t.co/sUwZslAz",61,,False
235117558498488320,2012-08-13 20:56:08+00:00,85 days to go—and you can make the difference. Sign up for a volunteer shift here: http://t.co/828mzKXD,25,,False
235085341575491584,2012-08-13 18:48:07+00:00,"RT @whitehouse: I can't wait to stop by @JayLenoTonight on 8/13 to talk about the #Olympics, @LetsMove &amp; how this happened: http://t ...",0,,False
235071529162006529,2012-08-13 17:53:14+00:00,Quote of the day: “It’s a once-in-a-lifetime opportunity to play our trumpets for the First Lady!” http://t.co/z4xZB231,21,,False
234428498935173120,2012-08-11 23:18:04+00:00,The First Lady in New Hampshire: “The grassroots work that you all are doing ... that work is at the core of this campaign.”,30,,False
234083214300438528,2012-08-11 00:26:02+00:00,A lot of ways to say you're a Woman for Obama: http://t.co/MTHxdjZd,40,,False
234069290016464897,2012-08-10 23:30:42+00:00,Commit to making 10 calls for #Obama2012 tonight using the handy online call tool: http://t.co/7qMSwdRN,29,,False
234039513226280961,2012-08-10 21:32:22+00:00,88 days left—here’s how you could be spending them: http://t.co/Zgwsjzxh #ItTakesOne,29,,False
233986590505046016,2012-08-10 18:02:06+00:00,The First Lady was fired up in Philadelphia yesterday: http://t.co/UX6Pjovt,97,,False
233734689473576960,2012-08-10 01:21:07+00:00,"This campaign is growing in Pennsylvania because volunteers are making it happen. Keep it up, @OFA_PA! —mo",61,,False
233641149531836416,2012-08-09 19:09:25+00:00,RT @SandraFluke: Check out my op ed on @HuffingtonPost on why I stood w/ @BarackObama yesterday in #Colorado &amp; will thru Nov http:// ...,0,,False
233600281869422593,2012-08-09 16:27:01+00:00,Let your #Obama2012 story inspire someone else’s—share yours here: http://t.co/JsiyVWXH,22,,False
233375433058578432,2012-08-09 01:33:33+00:00,The next 90 days are critical for this campaign—help make the most of them: http://t.co/40ZOsqZ6,42,,False
233323685770035200,2012-08-08 22:07:56+00:00,Lilly Ledbetter: Proof that it only takes one person to make a difference. http://t.co/kDVAnGWL #ItTakesOne,27,,False
233305833662988290,2012-08-08 20:57:00+00:00,Don’t wait—get registered to vote today: http://t.co/wpI5R73o,33,,False
233304653352275968,2012-08-08 20:52:19+00:00,A good sign: http://t.co/CiMdnHSU,91,,False
233294086394761216,2012-08-08 20:10:19+00:00,"""Reaching out to one person feels doable. There's no reason I can't do that, then do it again tomorrow.”—Stephanie http://t.co/JE0bTtA7",34,,False
233238881200381952,2012-08-08 16:30:57+00:00,Looking to get more involved with #Obama2012? There’s an app for that: http://t.co/PHJpuSeP,22,,False
233015782429319169,2012-08-08 01:44:26+00:00,A must-read story from @WomensHealthMag—take a look and pass it along: http://t.co/NYCHwoU1,69,,False
232974247553814528,2012-08-07 22:59:24+00:00,Something to share with all of the women in your life: http://t.co/p29ZNMZs,496,,False
232916260466327552,2012-08-07 19:08:58+00:00,The President needs you to have his back from now until Election Day. Sign up to volunteer: http://t.co/jlhxlZuD,30,,False
232891603981856768,2012-08-07 17:30:59+00:00,Use this tax calculator to see the choice your family faces on taxes this November: http://t.co/cC29H7uF #2200dollars,27,,False
232884080377745408,2012-08-07 17:01:06+00:00,"""I want you all to remind folks that Barack has cut taxes for working families by $3,600."" –The First Lady in NH last week. Remind=RT.",204,,False
232869062361878529,2012-08-07 16:01:25+00:00,"Inspiration from @OFA_OK's Stephanie: ""Even if you don't think you have anything to contribute, chances are—you do."" http://t.co/dddBfS8r",26,,False
232840452393549824,2012-08-07 14:07:44+00:00,"RT @BarackObama: ""It was easy to invite people to volunteer—especially for a canvassing trip. It was kind of a big adventure."" http://t. ...",0,,False
232140291883278336,2012-08-05 15:45:33+00:00,"A Sunday afternoon idea: Vote in @FamilyCircle’s Presidential Cookie Bake-off, then test out a batch of your own! http://t.co/EWTDHLor",23,,False
231837740138901504,2012-08-04 19:43:20+00:00,"Happy birthday, @BarackObama! Here’s an old favorite photo from three of your biggest fans. We’re so proud of you!–mo http://t.co/7alDwpDQ",838,,False
231539141253423106,2012-08-03 23:56:48+00:00,The First Lady took a tour of @OFA_NC's downtown Raleigh field office on Wednesday: http://t.co/U7NjmYlj,50,,False
231497859114074112,2012-08-03 21:12:45+00:00,"White, dark, and mint chocolate chip cookies—one of the First Family’s favorite treats is up for a vote: http://t.co/Sx7Ux7Vu",39,,False
231191189775319040,2012-08-03 00:54:09+00:00,"RT @OFA_NH: The First Lady tells the #Manchester crowd: ""Multiply yourselves, bring one person into the fold."" http://t.co/vtkJF3bS #Mic ...",0,,False
231172403722608642,2012-08-02 23:39:30+00:00,President Obama turns 51 on Saturday—take a second to sign his birthday card: http://t.co/MnFlLGzR,58,,False
231127782946648064,2012-08-02 20:42:12+00:00,Your personal story of getting involved could get someone else fired up. Tell your story here: http://t.co/rMATcACg,32,,False
230796155234177024,2012-08-01 22:44:26+00:00,This campaign gets stronger one person at a time—share the story of how you got involved: http://t.co/uSyUurca,34,,False
230723344155164672,2012-08-01 17:55:06+00:00,The First Lady is in North Carolina today asking supporters to get involved through It Takes One: http://t.co/Rs3lGBLp,15,,False
230468925241057281,2012-08-01 01:04:08+00:00,RT @BarackObama: Today is one of the most important fundraising deadlines of this campaign so far. Pitch in $3 before midnight: http://t ...,0,,False
230406346019831809,2012-07-31 20:55:28+00:00,Join Michelle: Sign the birthday card for @BarackObama. http://t.co/YmaVgY4C,29,,False
230388883966263297,2012-07-31 19:46:05+00:00,"RT @BarackObama: Deadline deal: Give $10 or more before midnight, get a Vote Obama car magnet. Simple as that: http://t.co/nAXQ0cvE",0,,False
230377457071558657,2012-07-31 19:00:41+00:00,A photo that makes us smile: http://t.co/Es1SP1LT,176,,False
230362726998876160,2012-07-31 18:02:08+00:00,The First Lady has a card going around for @BarackObama’s birthday—sign it here: http://t.co/5bDn3h5N,31,,False
230349619157147648,2012-07-31 17:10:03+00:00,Pitch in $5 before the campaign’s big fundraising deadline tonight: http://t.co/KFdkekIW,8,,False
230323535573311488,2012-07-31 15:26:24+00:00,RT @LatinosforObama: ¡Felicidades Mayor @JulianCastro! Join Latinos for Obama today. http://t.co/H8jrxZvK #Latinos2012 http://t.co/8sdwK4Cl,0,,False
230030054946643969,2012-07-30 20:00:13+00:00,The election is less than 100 days away—make all of them count: http://t.co/B9hXcMIx,42,,False
229980343321624576,2012-07-30 16:42:41+00:00,Join Young Americans for Obama today: http://t.co/kwd5bGEF,26,,False
229979668185505793,2012-07-30 16:40:01+00:00,Use your voice to keep us moving forward: http://t.co/MMsjDQRO,80,,False
229963918351671296,2012-07-30 15:37:25+00:00,"RT @letsmove: Photo: After a match at Wimbledon, the First Lady hugs @Venuseswilliams &amp; @serenawilliams during the #Olympics: http:/ ...",0,,False
229317358869676032,2012-07-28 20:48:13+00:00,RT @letsmove: Just arrived at swimming w @SummerSanders_ ! Go #teamUSA! http://t.co/j7j5hIwi,0,,False
229304078398799873,2012-07-28 19:55:27+00:00,RT @whitehouse: Go #TeamUSA! The First Lady has her picture taken with athletes at the US Olympic Training Facility in London: http://t. ...,0,,False
229214086196498432,2012-07-28 13:57:51+00:00,"RT @whitehouse: Photo of the Day: At the #London2012 #Olympics, the First Lady gets a lift from US wrestler Elena Pirozhkova: http://t.c ...",0,,False
228953295526449152,2012-07-27 20:41:34+00:00,This campaign grows one person at a time—share the story of how you got involved: http://t.co/Nri5qDKe,17,,False
228930166922027008,2012-07-27 19:09:39+00:00,Every parent wants a better world for their kids—and that’s exactly what drives the President. Join him: http://t.co/XNt5fwu0,38,,False
228912761533513729,2012-07-27 18:00:30+00:00,Find a weekend of action event near you—and bring a friend along: http://t.co/BrPIM2fo,11,,False
228888753979129856,2012-07-27 16:25:06+00:00,"RT @letsmove: The First Lady on leading the US Delegation to London: ""It will be awe inspiring...It will be proud moment for me personal ...",0,,False
228648181565628416,2012-07-27 00:29:09+00:00,Last call: Be a part of @BarackObama’s birthday party at home in Chicago—we’ll fly you in. http://t.co/vAp4Ob12,30,,False
228590995426664448,2012-07-26 20:41:54+00:00,"The First Lady heads to London today, leading the U.S. delegation to the 2012 Olympic Games. Follow @LetsMove for updates on her trip.",51,,False
228568981546618880,2012-07-26 19:14:26+00:00,One thing you can do this week to help this campaign grow: Bring a friend along when you volunteer. http://t.co/A0ZVZZWB,18,,False
228551530826039297,2012-07-26 18:05:05+00:00,"If you’re a woman and you’re for Obama, this is the group you need to join: http://t.co/Vl4P94eB",50,,False
228228461569929216,2012-07-25 20:41:20+00:00,"Saturday, people all across the country will be registering voters and reaching out to their neighbors. Join in: http://t.co/w8Cyz5NS –mo",31,,False
228204839610486785,2012-07-25 19:07:28+00:00,"There’s a birthday party for @BarackObama coming up, and you could be on the guest list: http://t.co/tHZCK4Si",34,,False
228191648880922624,2012-07-25 18:15:03+00:00,"The next time you volunteer for #Obama2012, invite a friend. Here’s how it makes a difference: http://t.co/03hQVDJU",22,,False
228176674980761601,2012-07-25 17:15:33+00:00,"President Obama puts families first—if you’re a parent for Obama, this is the place to say so: http://t.co/8gxrPkQm",49,,False
228163213588570112,2012-07-25 16:22:03+00:00,The First Lady on what it's like to be First Mom: http://t.co/2WH3Z0fz,51,,False
227954062254022656,2012-07-25 02:30:58+00:00,The First Lady had a full house in Ohio today: http://t.co/HDoefgSV,29,,False
227945901505773569,2012-07-25 01:58:32+00:00,"A colorful afternoon with a few new friends, thanks to @OFA_OH: http://t.co/hznLMahb",195,,False
227922908671012865,2012-07-25 00:27:10+00:00,Thank you to the thousands of Ohioans who made this an inspiring visit. I'm fired up! –mo,54,,False
227905010908930049,2012-07-24 23:16:03+00:00,Don’t miss the chance to help celebrate @BarackObama’s 51st birthday with him in Chicago—airfare’s on us: http://t.co/NqyMsJ51,32,,False
227871147214135298,2012-07-24 21:01:29+00:00,Everyone has a story of how or why they got involved in this campaign—what’s yours? http://t.co/wPhRVrbV,21,,False
227520361602879488,2012-07-23 21:47:35+00:00,Attention Buckeyes: The First Lady will be in Columbus on Tuesday. Pick up tickets at your local @OFA_OH office today. http://t.co/MB9J9GT6,16,,False
225994081917095936,2012-07-19 16:42:42+00:00,Watch a message from the First Lady kicking off a new way to get involved—It Takes One: http://t.co/ZQLYYfje,89,,False
225993542546386945,2012-07-19 16:40:33+00:00,Every single person can make a difference in this election.  Start today by committing to one action that will help grow our campaign.  –mo,56,,False
225765956188790784,2012-07-19 01:36:13+00:00,The President and First Lady honor Nelson Mandela International Day: http://t.co/OMAo2xI3,56,,False
225694079156113408,2012-07-18 20:50:37+00:00,He’s fighting for our families: http://t.co/Sc1JvVQs,156,,False
225412180722458624,2012-07-18 02:10:26+00:00,"In case you missed it, @Beyonce had a few kind words for the First Lady: http://t.co/GYsUFsTi",117,,False
225323077951696896,2012-07-17 20:16:22+00:00,.@BarackObama turns 51 soon—and here’s your chance to celebrate with him at home in Chicago: http://t.co/kXxr4v8B,28,,False
225290316729679873,2012-07-17 18:06:11+00:00,"Four years after her first @BlogHer post, the First Lady reflects on promises kept and what's needed for the next four: http://t.co/61nxAHyk",54,,False
224883323481243649,2012-07-16 15:08:57+00:00,From one leading lady to another—here's @Beyonce on the First Lady: http://t.co/v6xWsZ8d,223,,False
223467317420498944,2012-07-12 17:22:14+00:00,A favorite Obama family recipe is up for a vote: http://t.co/Le8w4d7y,44,,False
223184456721248256,2012-07-11 22:38:16+00:00,The First Lady made some new friends while visiting a Florida YMCA yesterday: http://t.co/kSSOy7MR,88,,False
223136080940105728,2012-07-11 19:26:02+00:00,I had the chance to talk with some incredible Latina moms from around the country yesterday. Thanks @Mamiverse for hosting me! –mo,41,,False
223102381095796737,2012-07-11 17:12:07+00:00,For our daughters and our sons alike: http://t.co/vaXjPuhl,180,,False
222733385683054593,2012-07-10 16:45:51+00:00,Watch live: First Lady Michelle Obama talks to @Mamiverse at 12:45pm ET: http://t.co/yCnjSofg #Latinos2012,17,,False
222724019080802307,2012-07-10 16:08:38+00:00,RT @LatinosforObama: .@MichelleObama is chatting with Latina moms today. Watch the livestream at 12:45PM EST here: http://t.co/os8UKeQD  ...,0,,False
222437796445569025,2012-07-09 21:11:18+00:00,Start the week off with a treat (and don’t forget to vote for your favorite!): http://t.co/H5i3t6eR,24,,False
222412839036530688,2012-07-09 19:32:07+00:00,RT @LatinosforObama: No te lo pierdas: @MichelleObama  chats with Latina moms tomorrow. #Latinos2012 http://t.co/2wsFHkiZ,0,,False
222370688479133696,2012-07-09 16:44:38+00:00,The First Lady is sitting down with a few of the moms from @Mamiverse in Orlando on Tuesday. Tune in here: http://t.co/xIok71qk #Latinos2012,21,,False
221657488594972672,2012-07-07 17:30:39+00:00,A photo that makes us smile: http://t.co/Gqwz95jf,235,,False
221391604202745859,2012-07-06 23:54:06+00:00,"A few favorite photos, a few good recipes—follow the First Lady on Pinterest: http://t.co/MuK6usjX",50,,False
221335403687452673,2012-07-06 20:10:47+00:00,"The First Lady is winning, Jimmy: http://t.co/ymopqJ5S",224,,False
220997848643280896,2012-07-05 21:49:27+00:00,"Check out a delicious cookie recipe (an Obama family favorite), then vote in the Presidential Cookie Bake-Off: http://t.co/HEfAVnzR",69,,False
220578759286337536,2012-07-04 18:04:09+00:00,Shaking hands and giving hugs on another Fourth of July: http://t.co/MKlngkIl,144,,False
220548333473763328,2012-07-04 16:03:14+00:00,"Happy Fourth! What makes this day even more special is that it’s the day our first child was born. Happy birthday, Malia! We love you. –mo",675,,False
220236035626504192,2012-07-03 19:22:18+00:00,"For everyone gearing up for Fourth of July celebrations, be safe and enjoy the fireworks: http://t.co/crk3XHz6",163,,False
219192460507754496,2012-06-30 22:15:29+00:00,Tonight is one of the most important fundraising deadlines of this campaign so far. Pitch in $3 before midnight: http://t.co/qqeQI7zz,31,,False
218869228353241088,2012-06-30 00:51:05+00:00,"If you support the President and First Lady, now’s the time to give to this campaign: http://t.co/WokXzGE9",29,,False
218487292841566210,2012-06-28 23:33:24+00:00,"President Obama: ""Today’s decision was a victory for people all across this country whose lives will be more secure.""",125,,False
218129154296659968,2012-06-27 23:50:17+00:00,Cast your vote in @FamilyCircle’s Presidential Cookie Bake-off—we’re partial to the white and dark chocolate chip: http://t.co/aqVCcw2x,14,,False
218080676853977089,2012-06-27 20:37:39+00:00,"We shouldn’t make it harder for kids to get an education. If you agree, pass this on: http://t.co/ULkE9IQf",88,,False
218024686028718080,2012-06-27 16:55:11+00:00,A photo that makes us smile: http://t.co/7vlUSWQC,164,,False
217752541344178176,2012-06-26 22:53:47+00:00,I just dropped in on our team at Obama for America headquarters. You all are doing a great job! –mo http://t.co/VV5FIxLW,97,,False
217733803626606592,2012-06-26 21:39:18+00:00,The President and First Lady recount the first time they went out (it’s pretty cute): http://t.co/DBhVd2cF,66,,False
217696683117641730,2012-06-26 19:11:48+00:00,"As the son of a single mom, @BarackObama knows that pay inequality hurts families. That’s why he's fighting it: http://t.co/XIBeDJDA",48,,False
217662138397888512,2012-06-26 16:54:32+00:00,Today’s your last chance to join the Obamas for dinner—take a minute to enter #DinnerWithBarack (and Michelle!): http://t.co/tYHaltnl,11,,False
217658794090561536,2012-06-26 16:41:15+00:00,I'm really looking forward to the next Dinner With Barack. We've been a little busy for date nights lately! Hope you can join us. –mo,56,,False
217639212151865344,2012-06-26 15:23:26+00:00,Check out a favorite Obama family cookie recipe—then cast your vote in @FamilyCircle’s Presidential Cookie Bake-Off: http://t.co/1krH7vKi,37,,False
217353965648609280,2012-06-25 20:29:58+00:00,Throw your name in the hat for dinner with the President and First Lady before tomorrow's deadline: http://t.co/ENcSWyzf,23,,False
217348897138417667,2012-06-25 20:09:49+00:00,The Obamas tell their first date story: http://t.co/AdDo1oA6,104,,False
216928284536086530,2012-06-24 16:18:28+00:00,"The First Lady was out west last week, saying “thank you” to @OFA_NV and @OFA_CO volunteers. Check out the photos: http://t.co/XBcoyjSh",21,,False
216638200112873472,2012-06-23 21:05:46+00:00,Check out @BarackObama's op-ed on what the 40th anniversary of Title IX means to him as President and as a father: http://t.co/HHPv9u95,46,,False
216289591802601472,2012-06-22 22:00:32+00:00,Cue a little night music: http://t.co/8hKX2ngC,413,,False
216211519074091008,2012-06-22 16:50:17+00:00,"Volunteers are going to make the difference this fall. If you're in, sign up here: http://t.co/29jojZYu",23,,False
215955268276723712,2012-06-21 23:52:02+00:00,The First Lady is coming along for the next #DinnerWithBarack—here's your chance to be there: http://t.co/He6eITHv,24,,False
215872979668713474,2012-06-21 18:25:04+00:00,Fair pay for women means a stronger middle class. #Women2012 http://t.co/FibZKlpy,387,,False
215599257892298752,2012-06-21 00:17:23+00:00,"First Lady Michelle Obama chatting with customers at Nacho's restaurant in Pueblo, Colorado today: http://t.co/Ax0u0Xjy",34,,False
215569268710981632,2012-06-20 22:18:13+00:00,Thank you to @OFA_NV and @OFA_CO for a great couple days. Volunteers like you are how the West will be won! –mo,22,,False
215487163050110977,2012-06-20 16:51:57+00:00,You have a chance to sit down with the President while supporting #Obama2012. It's the chance of a lifetime: http://t.co/2e4LuwMX,21,,False
215121479916978176,2012-06-19 16:38:52+00:00,"The First Lady is a Woman for Obama. If you are, too, sign up here: http://t.co/fBWahmlh",29,,False
214804451335217153,2012-06-18 19:39:06+00:00,Great teachers make the difference for our kids. Stand with Educators for Obama: http://OFA.BO/vKsR41,60,,False
214468188832940032,2012-06-17 21:22:55+00:00,The First Lady taped a Father’s Day video to thank @BarackObama and all the other great dads out there. Watch here: http://t.co/As0JJ4KA,82,,False
214397987470852097,2012-06-17 16:43:58+00:00,Father's Day is today—take a minute to sign the card for @BarackObama: http://t.co/Sa2XEd7W,34,,False
214382855059537923,2012-06-17 15:43:50+00:00,Thinking of two fathers I love dearly—the one who raised me and the one I married. Incredibly grateful for both. –mo,354,,False
214374949287231489,2012-06-17 15:12:25+00:00,The First Lady gives the commencement address at @OregonStateUniv today—congratulations to the graduates!,40,,False
